Date,Home Team, Away Team, Result,Total,
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
24.02.2015,Slovan Bratislava,Jokerit,2 - 3  OT,5
24.02.2015,Podolsk,CSKA Moscow,1 - 2  OT,3
24.02.2015,Sochi,Lada,3 - 1 ,4
24.02.2015,Atlant Mytishi,Dinamo Riga,7 - 2 ,9
24.02.2015,Dyn. Moscow,Din. Minsk,3 - 1 ,4
24.02.2015,Lokomotiv Yaroslavl,Cherepovets,2 - 1  OT,3
24.02.2015,Niznekamsk,Bars Kazan,0 - 6 ,6
24.02.2015,Salavat Ufa,Sibir Novosibirsk,3 - 2 ,5
24.02.2015,Tractor Chelyabinsk,Yekaterinburg,3 - 2  pen.,5
24.02.2015,HC Yugra,Metallurg Magnitogorsk,4 - 3  OT,7
24.02.2015,Avangard Omsk,Metallurg Novokuznetsk,2 - 3  OT,5
24.02.2015,Barys Astana,Nizhny Novgorod,4 - 2 ,6
22.02.2015,Medvescak Zagreb,Jokerit,4 - 5  pen.,9
22.02.2015,Slovan Bratislava,SKA St. Petersburg,5 - 2 ,7
22.02.2015,Sochi,CSKA Moscow,2 - 3  pen.,5
22.02.2015,Podolsk,Cherepovets,1 - 4 ,5
22.02.2015,Dyn. Moscow,Nizhny Novgorod,2 - 3 ,5
22.02.2015,Din. Minsk,Dinamo Riga,1 - 0 ,1
22.02.2015,Lada,Bars Kazan,1 - 4 ,5
22.02.2015,Salavat Ufa,Metallurg Novokuznetsk,4 - 1 ,5
22.02.2015,Tractor Chelyabinsk,Metallurg Magnitogorsk,2 - 4 ,6
22.02.2015,HC Yugra,Yekaterinburg,1 - 0 ,1
04.03.2014,Slovan Bratislava,Medvescak Zagreb,2 - 3 ,5
04.03.2014,Lev Prague,Sp. Moscow,2 - 3  pen.,5
04.03.2014,Dinamo Riga,Donbass,0 - 1 ,1
04.03.2014,Cherepovets,Avangard Omsk,1 - 2 ,3
04.03.2014,Atlant Mytishi,Yekaterinburg,2 - 3 ,5
04.03.2014,SKA St. Petersburg,HC Yugra,1 - 2 ,3
04.03.2014,Lokomotiv Yaroslavl,Barys Astana,4 - 1 ,5
04.03.2014,CSKA Moscow,Din. Minsk,3 - 0 ,3
04.03.2014,Niznekamsk,Dyn. Moscow,2 - 4 ,6
04.03.2014,Tractor Chelyabinsk,Bars Kazan,2 - 3  pen.,5
04.03.2014,Metallurg Magnitogorsk,Nizhny Novgorod,4 - 2 ,6
04.03.2014,Salavat Ufa,Podolsk,3 - 2 ,5
04.03.2014,Sibir Novosibirsk,Metallurg Novokuznetsk,6 - 5 ,11
02.03.2014,Slovan Bratislava,Sp. Moscow,0 - 3 ,3
02.03.2014,Lev Prague,Medvescak Zagreb,2 - 1  OT,3
02.03.2014,Din. Minsk,Dinamo Riga,5 - 2 ,7
02.03.2014,Lokomotiv Yaroslavl,Avangard Omsk,4 - 1 ,5
02.03.2014,CSKA Moscow,Donbass,2 - 1  pen.,3
02.03.2014,Niznekamsk,Podolsk,5 - 1 ,6
02.03.2014,Atlant Mytishi,HC Yugra,5 - 1 ,6
02.03.2014,SKA St. Petersburg,Yekaterinburg,4 - 0 ,4
02.03.2014,Cherepovets,Barys Astana,2 - 1 ,3
02.03.2014,Tractor Chelyabinsk,Nizhny Novgorod,0 - 1 ,1
02.03.2014,Metallurg Magnitogorsk,Bars Kazan,1 - 0 ,1
01.03.2014,Amur Khabarovsk,Metallurg Novokuznetsk,2 - 7 ,9
04.03.2014,Slovan Bratislava,Medvescak Zagreb,2 - 3 ,5
04.03.2014,Lev Prague,Sp. Moscow,2 - 3  pen.,5
04.03.2014,Dinamo Riga,Donbass,0 - 1 ,1
04.03.2014,Cherepovets,Avangard Omsk,1 - 2 ,3
04.03.2014,Atlant Mytishi,Yekaterinburg,2 - 3 ,5
04.03.2014,SKA St. Petersburg,HC Yugra,1 - 2 ,3
04.03.2014,Lokomotiv Yaroslavl,Barys Astana,4 - 1 ,5
04.03.2014,CSKA Moscow,Din. Minsk,3 - 0 ,3
04.03.2014,Niznekamsk,Dyn. Moscow,2 - 4 ,6
04.03.2014,Tractor Chelyabinsk,Bars Kazan,2 - 3  pen.,5
04.03.2014,Metallurg Magnitogorsk,Nizhny Novgorod,4 - 2 ,6
04.03.2014,Salavat Ufa,Podolsk,3 - 2 ,5
04.03.2014,Sibir Novosibirsk,Metallurg Novokuznetsk,6 - 5 ,11
02.03.2014,Slovan Bratislava,Sp. Moscow,0 - 3 ,3
02.03.2014,Lev Prague,Medvescak Zagreb,2 - 1  OT,3
02.03.2014,Din. Minsk,Dinamo Riga,5 - 2 ,7
02.03.2014,Lokomotiv Yaroslavl,Avangard Omsk,4 - 1 ,5
02.03.2014,CSKA Moscow,Donbass,2 - 1  pen.,3
02.03.2014,Niznekamsk,Podolsk,5 - 1 ,6
02.03.2014,Atlant Mytishi,HC Yugra,5 - 1 ,6
02.03.2014,SKA St. Petersburg,Yekaterinburg,4 - 0 ,4
02.03.2014,Cherepovets,Barys Astana,2 - 1 ,3
02.03.2014,Tractor Chelyabinsk,Nizhny Novgorod,0 - 1 ,1
02.03.2014,Metallurg Magnitogorsk,Bars Kazan,1 - 0 ,1
01.03.2014,Amur Khabarovsk,Metallurg Novokuznetsk,2 - 7 ,9
04.03.2014,Slovan Bratislava,Medvescak Zagreb,2 - 3 ,5
04.03.2014,Lev Prague,Sp. Moscow,2 - 3  pen.,5
04.03.2014,Dinamo Riga,Donbass,0 - 1 ,1
04.03.2014,Cherepovets,Avangard Omsk,1 - 2 ,3
04.03.2014,Atlant Mytishi,Yekaterinburg,2 - 3 ,5
04.03.2014,SKA St. Petersburg,HC Yugra,1 - 2 ,3
04.03.2014,Lokomotiv Yaroslavl,Barys Astana,4 - 1 ,5
04.03.2014,CSKA Moscow,Din. Minsk,3 - 0 ,3
04.03.2014,Niznekamsk,Dyn. Moscow,2 - 4 ,6
04.03.2014,Tractor Chelyabinsk,Bars Kazan,2 - 3  pen.,5
04.03.2014,Metallurg Magnitogorsk,Nizhny Novgorod,4 - 2 ,6
04.03.2014,Salavat Ufa,Podolsk,3 - 2 ,5
04.03.2014,Sibir Novosibirsk,Metallurg Novokuznetsk,6 - 5 ,11
02.03.2014,Slovan Bratislava,Sp. Moscow,0 - 3 ,3
02.03.2014,Lev Prague,Medvescak Zagreb,2 - 1  OT,3
02.03.2014,Din. Minsk,Dinamo Riga,5 - 2 ,7
02.03.2014,Lokomotiv Yaroslavl,Avangard Omsk,4 - 1 ,5
02.03.2014,CSKA Moscow,Donbass,2 - 1  pen.,3
02.03.2014,Niznekamsk,Podolsk,5 - 1 ,6
02.03.2014,Atlant Mytishi,HC Yugra,5 - 1 ,6
02.03.2014,SKA St. Petersburg,Yekaterinburg,4 - 0 ,4
02.03.2014,Cherepovets,Barys Astana,2 - 1 ,3
02.03.2014,Tractor Chelyabinsk,Nizhny Novgorod,0 - 1 ,1
02.03.2014,Metallurg Magnitogorsk,Bars Kazan,1 - 0 ,1
01.03.2014,Amur Khabarovsk,Metallurg Novokuznetsk,2 - 7 ,9
04.03.2014,Slovan Bratislava,Medvescak Zagreb,2 - 3 ,5
04.03.2014,Lev Prague,Sp. Moscow,2 - 3  pen.,5
04.03.2014,Dinamo Riga,Donbass,0 - 1 ,1
04.03.2014,Cherepovets,Avangard Omsk,1 - 2 ,3
04.03.2014,Atlant Mytishi,Yekaterinburg,2 - 3 ,5
04.03.2014,SKA St. Petersburg,HC Yugra,1 - 2 ,3
04.03.2014,Lokomotiv Yaroslavl,Barys Astana,4 - 1 ,5
04.03.2014,CSKA Moscow,Din. Minsk,3 - 0 ,3
04.03.2014,Niznekamsk,Dyn. Moscow,2 - 4 ,6
04.03.2014,Tractor Chelyabinsk,Bars Kazan,2 - 3  pen.,5
04.03.2014,Metallurg Magnitogorsk,Nizhny Novgorod,4 - 2 ,6
04.03.2014,Salavat Ufa,Podolsk,3 - 2 ,5
04.03.2014,Sibir Novosibirsk,Metallurg Novokuznetsk,6 - 5 ,11
02.03.2014,Slovan Bratislava,Sp. Moscow,0 - 3 ,3
02.03.2014,Lev Prague,Medvescak Zagreb,2 - 1  OT,3
02.03.2014,Din. Minsk,Dinamo Riga,5 - 2 ,7
02.03.2014,Lokomotiv Yaroslavl,Avangard Omsk,4 - 1 ,5
02.03.2014,CSKA Moscow,Donbass,2 - 1  pen.,3
02.03.2014,Niznekamsk,Podolsk,5 - 1 ,6
02.03.2014,Atlant Mytishi,HC Yugra,5 - 1 ,6
02.03.2014,SKA St. Petersburg,Yekaterinburg,4 - 0 ,4
02.03.2014,Cherepovets,Barys Astana,2 - 1 ,3
02.03.2014,Tractor Chelyabinsk,Nizhny Novgorod,0 - 1 ,1
02.03.2014,Metallurg Magnitogorsk,Bars Kazan,1 - 0 ,1
01.03.2014,Amur Khabarovsk,Metallurg Novokuznetsk,2 - 7 ,9
04.03.2014,Slovan Bratislava,Medvescak Zagreb,2 - 3 ,5
04.03.2014,Lev Prague,Sp. Moscow,2 - 3  pen.,5
04.03.2014,Dinamo Riga,Donbass,0 - 1 ,1
04.03.2014,Cherepovets,Avangard Omsk,1 - 2 ,3
04.03.2014,Atlant Mytishi,Yekaterinburg,2 - 3 ,5
04.03.2014,SKA St. Petersburg,HC Yugra,1 - 2 ,3
04.03.2014,Lokomotiv Yaroslavl,Barys Astana,4 - 1 ,5
04.03.2014,CSKA Moscow,Din. Minsk,3 - 0 ,3
04.03.2014,Niznekamsk,Dyn. Moscow,2 - 4 ,6
04.03.2014,Tractor Chelyabinsk,Bars Kazan,2 - 3  pen.,5
04.03.2014,Metallurg Magnitogorsk,Nizhny Novgorod,4 - 2 ,6
04.03.2014,Salavat Ufa,Podolsk,3 - 2 ,5
04.03.2014,Sibir Novosibirsk,Metallurg Novokuznetsk,6 - 5 ,11
